X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
125.0,125.0,train,9.532905419861166E-4,67.96029465843763,0.7056085236217258
126.0,126.0,train,8.670571429019514E-4,35.348936185507114,0.6711744529411295
127.0,127.0,train,1.134768769054244E-4,2.1663995709587383,0.13546528728665164
128.0,128.0,train,9.778829798325057E-4,76.80871181158014,0.7147505130571197
129.0,129.0,train,9.973765696503314E-4,80.09437551388652,0.7217949158133823
130.0,130.0,train,0.0010166777157858532,86.45862033782744,0.7285983631414692
131.0,131.0,train,0.0010804805945989582,97.59023595151149,0.7499262504388438
132.0,132.0,train,9.286707814065519E-4,51.94990733377153,0.6961628927820886
133.0,133.0,train,9.599226934362373E-4,72.17660874861546,0.7081024272971752
134.0,134.0,train,0.0010133783272560594,84.32754186080648,0.7274472676346021
135.0,135.0,train,9.452560123901887E-4,63.32101507652782,0.7025587213373723
136.0,136.0,train,0.0010072301848913267,82.30706596247252,0.725289253881616
137.0,137.0,train,8.814350175069728E-4,37.66802805090193,0.6771835267690748
138.0,138.0,train,9.499796313508135E-4,66.25566486609952,0.7043555517024156
139.0,139.0,train,4.6678622720829337E-4,9.017067224544205,0.45051599629207806
140.0,140.0,train,0.0010520151923982533,93.30308491776088,0.7406262147107507
141.0,141.0,train,9.563195170850404E-4,68.9311797336752,0.7067501488698615
142.0,142.0,train,0.0010413693018411158,92.045488132233,0.7370598732809501
143.0,143.0,train,3.770341276970755E-4,6.860973609323799,0.38346799088413097
144.0,144.0,train,9.50067561998838E-4,67.29936591034651,0.7043888967684723
145.0,145.0,train,0.0010097418021534383,82.81297757164666,0.7261728946851941
146.0,146.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
147.0,147.0,train,0.001000804345899003,80.18641350372172,0.723015503963643
148.0,148.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
149.0,149.0,train,9.323022623139679E-4,53.73608681218421,0.697574973428623
150.0,150.0,train,0.001119136270012135,98.79967085062559,0.762023996583848
151.0,151.0,train,7.454038008166238E-4,19.539149598576852,0.6156399906673427
152.0,152.0,train,8.937727675546402E-4,40.496294555438226,0.6822523319929391
153.0,153.0,train,9.019676076209126E-4,47.00441450039584,0.685575010088371
154.0,154.0,train,9.019676076209126E-4,47.00441450039584,0.685575010088371
155.0,155.0,train,8.987975462139694E-4,45.292065964260715,0.6842938183847624
156.0,156.0,train,8.987975462139694E-4,45.292065964260715,0.6842938183847624
157.0,157.0,train,8.987975462139694E-4,45.292065964260715,0.6842938183847624
158.0,158.0,train,9.499796313508135E-4,66.25566486609952,0.7043555517024156
159.0,159.0,train,0.0010097418021534383,82.81297757164666,0.7261728946851941
160.0,160.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
161.0,161.0,train,0.0010166777157858532,86.45862033782744,0.7285983631414692
162.0,162.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
163.0,163.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
164.0,164.0,train,9.019676076209126E-4,47.00441450039584,0.685575010088371
165.0,165.0,train,9.499796313508135E-4,66.25566486609952,0.7043555517024156
166.0,166.0,train,9.59106009746448E-4,71.74853603169966,0.7077964720228123
167.0,167.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
168.0,168.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
169.0,169.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
170.0,170.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
171.0,171.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
172.0,172.0,train,8.616927061709113E-4,34.82968482292053,0.668903904023761
173.0,173.0,train,8.851937593425139E-4,38.765800934212464,0.6787362630080511
174.0,174.0,train,8.983483023324519E-4,44.574332974434064,0.6841118330166369
175.0,175.0,train,8.587300477760766E-4,34.57153074201426,0.6676432171933832
176.0,176.0,train,9.579480729445282E-4,71.37311662138106,0.7073621228825075
177.0,177.0,train,3.39953069450804E-4,6.091806609240618,0.353433268223837
178.0,178.0,train,9.494203094718819E-4,66.0659548762275,0.7041433575476739
179.0,179.0,train,0.0010260460631846097,88.23005276478654,0.7318403750015608
180.0,180.0,train,9.778829798325057E-4,76.80871181158014,0.7147505130571197
181.0,181.0,train,9.436648585737972E-4,63.09023835717841,0.7019510024059132
182.0,182.0,train,0.0010063456593808293,80.89630993259387,0.7249773803698758
183.0,183.0,train,0.0010166777157858532,86.45862033782744,0.7285983631414692
184.0,184.0,train,9.408456575248483E-4,56.53037136081158,0.7008711974737388
185.0,185.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
186.0,186.0,train,7.454038008166238E-4,19.539149598576852,0.6156399906673427
187.0,187.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
188.0,188.0,train,9.764295039791838E-4,76.54163925519781,0.7142181796862068
189.0,189.0,train,8.323006052237153E-4,27.763738232338397,0.6561822493151415
190.0,190.0,train,0.0010063456593808293,80.89630993259387,0.7249773803698758
191.0,191.0,train,9.126555371523087E-4,49.364424042323186,0.6898563825161564
192.0,192.0,train,6.548782898336068E-4,13.854847372457336,0.5683123390528853
193.0,193.0,train,8.840302065483168E-4,38.63196733438489,0.6782563991746751
194.0,194.0,train,9.727142522666159E-4,76.05493792219572,0.7128529547824144
195.0,195.0,train,0.0010432520216893352,92.17889227772534,0.7376941288937544
196.0,196.0,train,0.0010589860539664071,94.1480713376023,0.7429351849602839
197.0,197.0,train,0.0010155625024134735,84.83888807516254,0.7282098307944129
198.0,198.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
199.0,199.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
200.0,200.0,train,9.480582830472104E-4,65.87601375444432,0.7036259981099977
201.0,201.0,train,0.001025617710888568,88.09530949944171,0.7316929877623644
202.0,202.0,train,0.0010097418021534383,82.81297757164666,0.7261728946851941
203.0,203.0,train,9.42214912828027E-4,57.28404272278853,0.7013961347205637
204.0,204.0,train,9.854657709446493E-4,78.01381057305707,0.7175116603609024
205.0,205.0,train,9.010872883071096E-4,46.19332307010457,0.6852197482218809
206.0,206.0,train,8.464504469729618E-4,29.273195771084957,0.6623665486007209
207.0,207.0,train,8.983483023324519E-4,44.574332974434064,0.6841118330166369
208.0,208.0,train,9.499796313508135E-4,66.25566486609952,0.7043555517024156
209.0,209.0,train,9.408456575248483E-4,56.53037136081158,0.7008711974737388
210.0,210.0,train,6.856998060757517E-4,15.246230673976664,0.5850468380604255
211.0,211.0,train,5.754250958970836E-4,11.868604224534375,0.5219946836286455
212.0,212.0,train,9.408456575248483E-4,56.53037136081158,0.7008711974737388
213.0,213.0,train,9.854657709446493E-4,78.01381057305707,0.7175116603609024
214.0,214.0,train,7.599409846033621E-4,21.048180934500063,0.6227410237349524
215.0,215.0,train,8.464504469729618E-4,29.273195771084957,0.6623665486007209
216.0,216.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
217.0,217.0,train,9.436648585737972E-4,63.09023835717841,0.7019510024059132
218.0,218.0,train,9.087454694726309E-4,48.27273671944227,0.6882968918011529
219.0,219.0,train,9.087454694726309E-4,48.27273671944227,0.6882968918011529
220.0,220.0,train,0.0010097418021534383,82.81297757164666,0.7261728946851941
221.0,221.0,train,9.087454694726309E-4,48.27273671944227,0.6882968918011529
222.0,222.0,train,8.482654493685384E-4,29.559508745345134,0.6631517178388042
223.0,223.0,train,8.211494705656844E-4,24.54062271351801,0.651228850918832
224.0,224.0,train,6.133154613135417E-4,12.680347985438909,0.5446722291499018
225.0,225.0,train,7.751050948499999E-4,21.708119619777147,0.6300085314087953
226.0,226.0,train,8.482654493685384E-4,29.559508745345134,0.6631517178388042
227.0,227.0,train,0.0010177653207923626,86.96803011155988,0.728976741961368
228.0,228.0,train,8.569285439493548E-4,32.145069508648554,0.6668742855906565
